movieId,title,imdbId
1556,Condition Red (1995),120179
1557,Yankee Zulu (1994),117724
1558,Aparajito (1956),117775
1559,Hostile Intentions (1994),113968
1560,Clean Slate (Coup de Torchon) (1981),
1561,Tigrero: A Film That Was Never Made (1994),118127
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",118688
1563,"Promise, The (Versprechen, Das) (1994)",119019
1564,To Cross the Rubicon (1991),120034
1565,Daens (1992),116502
1566,"Man from Down Under, The (1943)",119282
1567,Careful (1992),119502
1568,Vermont Is For Lovers (1992),116949
1569,"Vie est belle, La (Life is Rosey) (1987)",119738
1570,Quartier Mozart (1992),105569
1571,Touki Bouki (Journey of the Hyena) (1973),115856
1572,Wend Kuuni (God's Gift) (1982),57345
1573,Spirits of the Dead (Tre passi nel delirio) (1968),119094
1574,Pharaoh's Army (1995),119098
1575,"I, Worst of All (Yo, la peor de todas) (1990)",116384
1576,"Hungarian Fairy Tale, A (1987)",
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",117076
1578,"Collectionneuse, La (1967)",113425
1579,Baton Rouge (1988),116334
1580,Liebelei (1933),119654
1581,"Woman in Question, The (1950)",119848
1582,T-Men (1947),120512
1583,"Invitation, The (Zaproszenie) (1986)",120133
1584,"Symphonie pastorale, La (1946)",118884
1585,American Dream (1990),116930
1586,Lashou shentan (1992),119173
1587,Terror in a Texas Town (1958),82198
1588,Salut cousin! (1996),119190
1589,Schizopolis (1996),118887
1590,"To Have, or Not (1995)",119081
1591,Duoluo tianshi (1995),120177
1592,"Magic Hour, The (1998)",118570
1593,Death in Brunswick (1991),119896
1594,Everest (1998),119361
1595,Shopping (1994),119152
1596,Nemesis 2: Nebula (1995),118818
1597,Romper Stomper (1992),118883
1598,City of Industry (1997),118966
1599,Someone Else's America (1995),120207
1600,Guantanamera (1994),120112
1601,Office Killer (1997),119311
1602,"Price Above Rubies, A (1998)",119509
1603,Angela (1995),119675
1604,He Walked by Night (1948),119695
1605,Love Serenade (1996),119086
1606,Deceiver (1997),119484
1607,Hurricane Streets (1998),
1608,Buddy (1997),118571
1609,B*A*P*S (1997),118531
1610,"Truth or Consequences, N.M. (1997)",99810
1611,Intimate Relations (1996),102494
1612,"Leading Man, The (1996)",119465
1613,Tokyo Fist (1995),120197
1614,"Reluctant Debutante, The (1958)",119360
1615,Warriors of Virtue (1997),119051
1616,Desert Winds (1995),119874
1617,Hugo Pool (1997),119488
1618,King of New York (1990),
1619,All Things Fair (1996),120102
1620,"Sixth Man, The (1997)",119468
1621,Butterfly Kiss (1995),120169
1622,"Paris, France (1993)",119457
1623,"Cérémonie, La (1995)",120524
1624,Hush (1998),120323
1625,Nightwatch (1997),119174
1626,Nobody Loves Me (Keiner liebt mich) (1994),119123
1627,"Wife, The (1995)",120399
1628,Lamerica (1994),119557
1629,Nico Icon (1995),119632
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",123953
1631,"Slingshot, The (1993)",118647
1632,Land and Freedom (Tierra y libertad) (1995),120151
1633,Á köldum klaka (Cold Fever) (1994),120402
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),
1635,Two Friends (1986) ,119349
1636,Brothers in Trouble (1995),120192
1637,Girls Town (1996),
1638,Normal Life (1996),
1639,Bitter Sugar (Azucar Amargo) (1996),118842
1640,"Eighth Day, The (1996)",119326
1641,Dadetown (1995),119164
1642,Some Mother's Son (1996),116631
1643,Angel Baby (1995),119280
1644,Sudden Manhattan (1996),119345
1645,"Butcher Boy, The (1998)",118971
1646,Men With Guns (1997),120029
1647,Hana-bi (1997),119906
1648,"Niagara, Niagara (1997)",119324
1649,"Big One, The (1997)",119107
1650,"Butcher Boy, The (1998)",120481
1651,"Spanish Prisoner, The (1997)",120303
1652,Temptress Moon (Feng Yue) (1996),120539
1653,Entertaining Angels: The Dorothy Day Story (1996),119177
1654,Chairman of the Board (1998),119095
1655,"Favor, The (1994)",119891
1656,Little City (1998),120257
1657,Target (1995),120529
1658,"Substance of Fire, The (1996)",119535
1659,Getting Away With Murder (1996),119338
1660,Small Faces (1995),119080
1661,"New Age, The (1994)",119210
1662,Rough Magic (1995),118900
1663,Nothing Personal (1995),83131
1664,8 Heads in a Duffel Bag (1997),117221
1665,"Brother's Kiss, A (1997)",118689
1666,Ripe (1996),119327
1667,"Next Step, The (1995)",119592
1668,Wedding Bell Blues (1996),119832
1669,MURDER and murder (1996),120275
1670,Tainted (1998),120490
1671,"Further Gesture, A (1996)",119527
1672,Kika (1993),119978
1673,Mirage (1995),118749
1674,Mamma Roma (1962),90329
1675,"Sunchaser, The (1996)",119365
1676,"War at Home, The (1996)",120201
1677,Sweet Nothing (1995),118901
1678,Mat' i syn (1997),107282
1679,B. Monkey (1998),118836
1680,Sliding Doors (1998),120148
1681,You So Crazy (1994),119707
1682,Scream of Stone (Schrei aus Stein) (1991),120382
